event_title,question,volume,created_at,end_date,closed
Champions League: League Phase Winner,Will Chelsea finish first in UCL league phase?,53619.623265,2025-09-17 20:22:14.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
Champions League Winner,Will Manchester City win the 2023 Champions League?,51976.251493,2023-02-24 08:44:36.000000 UTC,2023-06-09 00:00:00.000000 UTC,1
UEFA Champions League: Top Scorer,Will Hugo Ekitike be the 2025/2026 top UCL goal scorer?,51866.149132,2025-09-17 18:44:35.000000 UTC,2026-05-30 00:00:00.000000 UTC,1
Champions League: League Phase Winner,Will Barcelona finish first in UCL league phase?,50813.879003,2025-09-17 20:22:13.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
Champions League Final: Exact Score ,Will PSG win 4-1?,50025.0,2025-05-30 21:53:54.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
Champions League: League Phase Winner,Will Bayern Munich finish first in UCL league phase?,49303.590095,2025-09-17 20:22:14.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
UEFA Champions League: Top Scorer,Will Viktor Gyokeres be the 2025/2026 top UCL goal scorer?,48276.325033999958,2025-09-17 18:44:33.000000 UTC,2026-05-30 00:00:00.000000 UTC,0
Champions League: League Phase Winner,Will Tottenham Hotspur finish first in UCL league phase?,47401.941,2025-09-17 20:22:08.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
UEFA Champions League: Top Scorer,Will Jamal Musiala be the 2025/2026 top UCL goal scorer?,44478.616703999993,2025-09-17 18:44:42.000000 UTC,2026-05-30 00:00:00.000000 UTC,0
UEFA Champions League: Top Scorer,Will Robert Lewandowski be the 2025/2026 top UCL goal scorer?,44261.52033,2025-09-17 18:44:31.000000 UTC,2026-05-30 00:00:00.000000 UTC,1
Champions League: Arsenal vs Bayern Munich,Champions League: Arsenal vs Bayern Munich,42446.446745,2024-04-08 20:39:59.000000 UTC,2024-04-17 12:00:00.000000 UTC,1
Champions League: League Phase Winner,Will Paris Saint-Germain finish first in UCL league phase?,42353.563574,2025-09-17 20:22:20.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
UEFA Champions League: Most Assists,Will Michael Olise record the most assists in the 2025-26 UEFA Champions League?,42057.742292999988,2026-02-20 00:51:18.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
Champions League: League Phase Winner,Will Inter Milan finish first in UCL league phase?,41088.579925,2025-09-17 20:22:17.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
UEFA Champions League: Top Scorer,Will Julian Alvarez be the 2025/2026 top UCL goal scorer?,41085.08694999999,2025-09-17 18:44:39.000000 UTC,2026-05-30 00:00:00.000000 UTC,0
UEFA Champions League: Top Scorer,Will Bukayo Saka be the 2025/2026 top UCL goal scorer?,40537.271698,2025-09-17 18:44:38.000000 UTC,2026-05-30 00:00:00.000000 UTC,0
Champions League Final: Exact Score ,Will PSG win 5-0?,40150.511049,2025-05-30 21:53:56.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
Champions League Winner,Will Porto win the 2023-24 Champions League?,38206.378019,2024-01-30 18:52:12.000000 UTC,2024-05-30 00:00:00.000000 UTC,1
Which teams will reach the Round of 16 of the UEFA Champions League?,Will Bayern Munich advance to the Round of 16 in the 2024-25 UEFA Champions League?,37337.07905,2025-01-28 00:30:24.000000 UTC,2025-02-19 12:00:00.000000 UTC,1
UEFA Champions League: Top Scorer,Will Michael Olise be the 2025/2026 top UCL goal scorer?,36566.306151,2025-09-17 18:44:44.000000 UTC,2026-05-30 00:00:00.000000 UTC,0
Champions League: Which teams advance to round of 16?,Will Olympiacos advance to the round of 16?,36493.378967,2025-09-17 20:26:30.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
Who will win the Champions League Final: Man City or Chelsea?,Who will win the Champions League Final: Man City or Chelsea?,35314.23156,2021-05-12 18:10:12.000000 UTC,2021-05-29 00:00:00.000000 UTC,1
UEFA Champions League: Top Scorer,Will Luis Diaz be the 2025/2026 top UCL goal scorer?,34138.646016,2025-09-17 18:44:41.000000 UTC,2026-05-30 00:00:00.000000 UTC,0
UEFA Champions League: Top Scorer,Will Alexander Sorloth be the 2025/2026 top UCL goal scorer?,34023.997265999991,2025-09-17 18:44:43.000000 UTC,2026-05-30 00:00:00.000000 UTC,0
UEFA Champions League: Top Scorer,Will Ousmane Dembele be the 2025/2026 top UCL goal scorer?,32814.131898999985,2025-09-17 18:44:32.000000 UTC,2026-05-30 00:00:00.000000 UTC,0
Champions League Round of 16: Which team will advance?,Will Feyenoord or Inter Milan advance in the UCL Round of 16?,32143.162624,2025-02-21 19:40:01.000000 UTC,2025-03-12 12:00:00.000000 UTC,1
UEFA Champions League: Top Scorer,Will Jose Vinicius Junior be the 2025/2026 top UCL goal scorer?,31667.887223000009,2025-09-17 18:44:38.000000 UTC,2026-05-30 00:00:00.000000 UTC,1
Champions League: League Phase Winner,Will Manchester City finish first in UCL league phase?,30180.390205,2025-09-17 20:22:18.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
UEFA Champions League: Most Red Cards,Will Kim Min-Jae record the most red cards in 2025-26 UEFA Champions League?,28904.49552499998,2026-02-20 00:32:03.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
Which teams will reach the Round of 16 of the UEFA Champions League?,Will Arsenal advance to the Round of 16 in the 2024-25 UEFA Champions League?,28600.0,2025-01-28 00:30:15.000000 UTC,2025-02-19 12:00:00.000000 UTC,1
Champions League Winner,Will Inter win the 2023-24 Champions League?,27154.627588,2024-01-30 18:52:12.000000 UTC,2024-05-30 00:00:00.000000 UTC,1
Champions League: Which teams advance to round of 16?,Will Napoli advance to the round of 16?,27146.083242,2025-09-17 20:26:41.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
How will Champions League Final end?,Will the Champions League Final be decided in a penalty shoot-out?,27049.975116,2025-05-07 20:44:35.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
Champions League: Which teams advance to round of 16?,Will Kairat advance to the round of 16?,26666.048946,2025-09-17 20:26:39.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
Champions League Winner,Will Copenhagen win the 2023-24 Champions League?,26654.914443,2024-01-30 18:44:18.000000 UTC,2024-05-30 00:00:00.000000 UTC,1
Champions League Winner,Will Real Sociedad win the 2023-24 Champions League?,26225.419299,2024-01-30 18:52:12.000000 UTC,2024-05-30 00:00:00.000000 UTC,1
Who will win the ‘21-22 UEFA Champions League?,Will Liverpool FC win the 2021-22 UEFA Champions League?,25324.03415,2022-01-11 01:13:32.000000 UTC,2022-05-28 00:00:00.000000 UTC,1
How will Champions League Final end?,Will the Champions League Final be decided in extra time?,25117.321707,2025-05-07 20:44:35.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
Will Chelsea qualify for next season's Champions League?,Will Chelsea qualify for next season's Champions League?,23986.883277,2021-05-18 16:50:15.000000 UTC,2021-05-29 00:00:00.000000 UTC,1
Champions League Top Scorer,Will Harry Kane be the top Champions League scorer?,23409.40002,2025-02-24 18:48:59.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
Champions League: Dortmund vs Atletico Madrid,Will Dortmund win?,23383.218237,2024-04-12 23:32:42.000000 UTC,2024-04-16 12:00:00.000000 UTC,1
Champions League Final: Total Goals Scored,Will zero total goals be scored in regulation time?,23331.829925,2025-05-30 20:55:14.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
Which teams will reach the Round of 16 of the UEFA Champions League?,Will Feyenoord advance to the Round of 16 in the 2024-25 UEFA Champions League?,23228.963958,2025-01-28 00:30:20.000000 UTC,2025-02-19 12:00:00.000000 UTC,1
Champions League: League Phase Winner,Will Juventus finish first in UCL league phase?,23090.397047,2025-09-17 20:22:09.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
UEFA Champions League: Top Scorer,Will Jude Bellingham be the 2025/2026 top UCL goal scorer?,21852.002813,2025-09-17 18:44:45.000000 UTC,2026-05-30 00:00:00.000000 UTC,1
EPL: Team to qualify for UEFA Champions League,Will Nottingham Forest qualify for the League Phase of the 2026-27 UEFA Champions League?,21147.291004,2026-03-30 22:58:54.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
Champions League: 2023-03-07,Will Benfica beat Club Brugge? (03/07/2023),21138.397258,2023-03-06 21:18:22.000000 UTC,2023-03-06 00:00:00.000000 UTC,1
Champions League: League Phase Winner,Will Real Madrid finish first in UCL league phase?,21070.761871,2025-09-17 20:22:07.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
UEFA Champions League: Most Clean Sheets (GK),Will Thibaut Courtois record the most clean sheets in the 2025-26 UEFA Champions League?,20895.724480999983,2026-02-19 23:48:56.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
Will Man City or PSG advance to the finals of the Champions League?,Will Man City or PSG advance to the finals of the Champions League?,20550.092092,2021-04-26 19:15:03.000000 UTC,2021-05-04 00:00:00.000000 UTC,1
Champions League Top Scorer,Will Florian Wirtz be the top Champions League scorer?,19786.218505,2025-02-24 18:49:04.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
UEFA Champions League: Top Scorer,Will Raphinha be the 2025/2026 top UCL goal scorer?,19778.191348,2025-09-17 18:44:33.000000 UTC,2026-05-30 00:00:00.000000 UTC,1
Will Real Madrid or Chelsea advance to the Champions League final?,Will Real Madrid or Chelsea advance to the Champions League final?,19723.82926,2021-04-26 19:15:03.000000 UTC,2021-05-05 00:00:00.000000 UTC,1
Champions League: League Phase Winner,Will Liverpool finish first in UCL league phase?,19403.269208,2025-09-17 20:22:18.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
UEFA Champions League: Home country of champion,Will a team from Spain be the 2026 Champions League winner?,19006.521515,2026-03-05 20:46:38.000000 UTC,2026-06-13 00:00:00.000000 UTC,0
UEFA Champions League: Home country of champion,Will a team from Portugal be the 2026 Champions League winner?,18832.533427999995,2026-03-05 20:46:40.000000 UTC,2026-06-13 00:00:00.000000 UTC,1
Champions League: Which teams advance to round of 16?,Will Liverpool advance to the round of 16?,18754.80892,2025-09-17 20:26:39.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
Which teams will reach the Round of 16 of the UEFA Champions League?,Will Sporting CP advance to the Round of 16 in the 2024-25 UEFA Champions League?,18726.683898,2025-01-28 00:30:29.000000 UTC,2025-02-19 12:00:00.000000 UTC,1
UEFA Champions League: Top Scorer (Club),Will Barcelona score the most goals in 2025-26 UEFA Champions League?,18000.204735,2026-02-19 23:14:12.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
Champions League Top Scorer,Will Jonathan David be the top Champions League scorer?,17951.917175,2025-02-24 18:49:04.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
Which teams will reach the Round of 16 of the UEFA Champions League?,Will Club Brugge advance to the Round of 16 in the 2024-25 UEFA Champions League?,17816.387952,2025-01-28 00:30:27.000000 UTC,2025-02-19 12:00:00.000000 UTC,1
Which teams will reach the Round of 16 of the UEFA Champions League?,Will Dinamo Zagreb advance to the Round of 16 in the 2024-25 UEFA Champions League?,17474.702586,2025-01-28 00:30:31.000000 UTC,2025-02-19 12:00:00.000000 UTC,1
Champions League Top Scorer,Will Evangelos Pavlidis be the top Champions League scorer?,17358.181428,2025-02-24 18:49:03.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
Champions League Final: Man of the Match,Will Ousmane Dembélé be named the Champions League Final man of the match?,17217.386686,2025-05-07 19:09:51.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
UEFA Champions League: Most Player of the Match Awards,Will Fermín López record the most Player of the Match awards during the 2025 UEFA Champions League?,17152.395407000007,2026-02-19 22:06:09.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
Champions League: Which teams advance to round of 16?,Will Arsenal advance to the round of 16?,17002.2271,2025-09-17 20:26:26.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
Which teams will reach the Round of 16 of the UEFA Champions League?,Will Borussia Dortmund advance to the Round of 16 in the 2024-25 UEFA Champions League?,16899.694999,2025-01-28 00:30:23.000000 UTC,2025-02-19 12:00:00.000000 UTC,1
Which teams will reach the Round of 16 of the UEFA Champions League?,Will Celtic advance to the Round of 16 in the 2024-25 UEFA Champions League?,16836.858264,2025-01-28 00:30:26.000000 UTC,2025-02-19 12:00:00.000000 UTC,1
Champions League Top Scorer,Will Kylian Mbappe be the top Champions League scorer?,16822.50971,2025-02-24 18:48:58.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
UEFA Champions League: Most Player of the Match Awards,Will Alexis Mac Allister record the most Player of the Match awards during the 2025 UEFA Champions League?,15779.325145999996,2026-02-19 22:06:11.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
Which teams will reach the Round of 16 of the UEFA Champions League?,Will PSV Eindhoven advance to the Round of 16 in the 2024-25 UEFA Champions League?,15747.768937,2025-01-28 00:30:27.000000 UTC,2025-02-19 12:00:00.000000 UTC,1
Which EPL team will qualify for the 2025-26 Champions League?,Will Arsenal qualify for the 2025–26 UEFA Champions League?,14871.145573,2025-05-05 23:18:00.000000 UTC,2025-05-25 12:00:00.000000 UTC,1
Will Atletico Madrid or Liverpool win their Champions League match on October 19th?,Will Atletico Madrid or Liverpool win their Champions League match on October 19th?,14681.721285,2021-10-19 16:55:03.000000 UTC,2021-10-18 00:00:00.000000 UTC,1
UEFA Champions League: Most Player of the Match Awards,Will Harry Kane record the most Player of the Match awards during the 2025 UEFA Champions League?,14654.403269999995,2026-02-19 22:06:00.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
Who will win the ‘21-22 UEFA Champions League?,Will Real Madrid win the 2021-22 UEFA Champions League?,14389.203667,2022-04-14 22:41:20.000000 UTC,2022-05-28 00:00:00.000000 UTC,1
UEFA Champions League: Team to reach final,Will Barcelona reach the UEFA Champions League final?,14329.222779999998,2026-03-05 19:46:17.000000 UTC,2026-05-07 00:00:00.000000 UTC,1
Champions League Top Scorer,Will Antoine Griezmann be the top Champions League scorer?,14281.669025,2025-02-24 18:49:06.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
Which teams will reach the Round of 16 of the UEFA Champions League?,Will Atalanta advance to the Round of 16 in the 2024-25 UEFA Champions League?,14255.863069,2025-01-28 00:30:18.000000 UTC,2025-02-19 12:00:00.000000 UTC,1
Which teams will reach the Round of 16 of the UEFA Champions League?,Will AC Milan advance to the Round of 16 in the 2024-25 UEFA Champions League?,14056.522185,2025-01-28 00:30:17.000000 UTC,2025-02-19 12:00:00.000000 UTC,1
UEFA Champions League: Home country of champion,Will a team from England be the 2026 Champions League winner?,13866.340863999996,2026-03-05 20:46:37.000000 UTC,2026-06-13 00:00:00.000000 UTC,0
Champions League Winner,Will PSV win the 2023-24 Champions League?,13843.834584,2024-01-30 18:52:12.000000 UTC,2024-05-30 00:00:00.000000 UTC,1
Champions League Top Scorer,Will Julian Alvarez be the top Champions League scorer?,12963.879119,2025-02-24 18:49:08.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
Champions League Final: Total Goals Scored,Will one total goal be scored in regulation time?,12811.006937,2025-05-30 19:33:10.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
Champions League: League Phase Winner,Will Atlético Madrid finish first in UCL league phase?,12629.194288,2025-09-17 20:22:12.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
Champions League: 2023-03-07,Will Chelsea beat Dortmund? (03/07/2023),12392.905474,2023-03-06 21:18:22.000000 UTC,2023-03-06 00:00:00.000000 UTC,1
Which teams will reach the Round of 16 of the UEFA Champions League?,Will Shakhtar Donetsk advance to the Round of 16 in the 2024-25 UEFA Champions League?,12383.573329,2025-01-28 00:30:31.000000 UTC,2025-02-19 12:00:00.000000 UTC,1
EPL: Team to qualify for UEFA Champions League,Will Liverpool qualify for the League Phase of the 2026-27 UEFA Champions League?,12329.571524,2026-03-30 22:58:53.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
Champions League Top Scorer,Will Mohamed Salah be the top Champions League scorer?,11922.519132,2025-02-24 18:49:07.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
Champions League: League Phase Winner,Will Atalanta finish first in UCL league phase?,11845.838005,2025-09-17 20:22:12.000000 UTC,2025-12-31 00:00:00.000000 UTC,1
UEFA Champions League: Top Scorer,Will Evangelos Pavlidis be the 2025/2026 top UCL goal scorer?,11680.417433,2025-09-17 18:44:41.000000 UTC,2026-05-30 00:00:00.000000 UTC,1
Champions League Top Scorer,Will Cody Gakpo be the top Champions League scorer?,11524.1233,2025-02-24 18:49:09.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
UEFA Champions League: Most Player of the Match Awards,Will Serhou Guirassy record the most Player of the Match awards during the 2025 UEFA Champions League?,11213.6,2026-02-19 22:06:04.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
Which teams will reach the Round of 16 of the UEFA Champions League?,Will Juventus advance to the Round of 16 in the 2024-25 UEFA Champions League?,11105.819213,2025-01-28 00:30:26.000000 UTC,2025-02-19 12:00:00.000000 UTC,1
Which teams will reach the Round of 16 of the UEFA Champions League?,Will AS Monaco advance to the Round of 16 in the 2024-25 UEFA Champions League?,10747.137359,2025-01-28 00:30:20.000000 UTC,2025-02-19 12:00:00.000000 UTC,1
Champions League Top Scorer,Will Jose Vinicius Junior be the top Champions League scorer?,10724.828617,2025-02-24 18:49:01.000000 UTC,2025-05-31 12:00:00.000000 UTC,1
